d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7808954.34,8007078.08
2018-2019,10887638.10,11042028.99
2019-2020,13428359.49,13298503.38
2020-2021,12581820.93,11958984.33
2021-2022,12885749.07,11952976.99
