d_most_recent_category,total,percentage
3_information_technology,27170682.246803183,0.5963264936837706
2_professional_services,8796373.387012916,0.19305773963875403
8_security_and_protection,2632901.71,0.05778541115297291
7_travel,2260575.8306183573,0.04961381707437724
6_industrial_products_and_services,1940311.4213503269,0.042584838173673374
10_office_management,1407806.5625119908,0.030897728057842633
9_human_capital,1308645.613517323,0.028721400629358473
1_facilities_and_construction,46136.23777424483,0.001012571589250879
