d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2021-2022,0.00,0.00
0_other,2022-2023,0.00,0.00
1_facilities_and_construction,2017-2018,217220.77,223480.38
1_facilities_and_construction,2018-2019,419819.80,428205.43
1_facilities_and_construction,2019-2020,84329.38,84277.90
1_facilities_and_construction,2022-2023,77000.00,68140.80
3_information_technology,2017-2018,57500.00,59195.78
5_transportation_and_logistics,2017-2018,3000723.38,3094608.59
5_transportation_and_logistics,2018-2019,2443264.52,2493161.12
5_transportation_and_logistics,2019-2020,1535361.59,1529989.69
5_transportation_and_logistics,2020-2021,4704725.38,4478136.68
5_transportation_and_logistics,2021-2022,2122549.22,1952977.30
5_transportation_and_logistics,2022-2023,905228.34,805999.42
