d_fiscal_year,total,total_constant_2019_dollars
2017-2018,849801.53,871824.48
2018-2019,983249.47,998068.11
2019-2020,1232774.87,1222371.52
2020-2021,1194171.00,1135258.19
2021-2022,817456.84,763213.46
