owner_org,d_fiscal_year,total,total_constant_2019_dollars
aandc-aadnc,2017-2018,18058.65,18556.29
csc-scc,2021-2022,87092.22,81408.02
dfatd-maecd,2019-2020,50000.00,49043.29
dfo-mpo,2017-2018,2142416.98,2206917.47
dfo-mpo,2018-2019,1757894.72,1789940.57
dfo-mpo,2019-2020,1852846.81,1836151.12
dfo-mpo,2020-2021,156427331.42,149266334.74
dfo-mpo,2021-2022,415586.76,389517.77
dnd-mdn,2017-2018,479443.01,493997.02
dnd-mdn,2018-2019,202936.34,207171.46
dnd-mdn,2019-2020,189023.75,188972.08
dnd-mdn,2020-2021,233769.94,220745.90
dnd-mdn,2021-2022,402130.37,376355.37
ic,2020-2021,117200.60,111157.94
ic,2021-2022,426945.02,401699.20
isc-sac,2021-2022,406800.00,375861.43
nrc-cnrc,2019-2020,21402.20,20892.38
nrcan-rncan,2018-2019,11661.24,11923.39
pc,2017-2018,99454.84,102582.62
pc,2018-2019,121120.94,123411.97
pc,2019-2020,139042.73,138935.55
pwgsc-tpsgc,2017-2018,39315.86,40427.86
rcmp-grc,2017-2018,51853.82,53335.73
rcmp-grc,2018-2019,103826.57,106476.26
