d_most_recent_category,total,percentage
2_professional_services,27124086.47,0.958237557062061
1_facilities_and_construction,824640.05,0.029132817873682347
6_industrial_products_and_services,284112.28,0.010037095899887374
10_office_management,54006.96,0.0019079535625189502
5_transportation_and_logistics,19377.75,6.845756018502353e-4
