d_most_recent_category,total,percentage
2_professional_services,27124748.40222222,0.9595642183092661
1_facilities_and_construction,762454.4344015444,0.02697256330248625
3_information_technology,236250,0.008357572325241983
10_office_management,144325.27,0.0051056460630056165
