owner_org,d_fiscal_year,total
cbsa-asfc,2018-2019,13930.820000000002
cgc-ccg,2017-2018,64796.316455798864
cgc-ccg,2018-2019,78678.14781021897
cgc-ccg,2019-2020,78893.70437956204
cgc-ccg,2020-2021,14226.733576642335
dfo-mpo,2017-2018,587262.44
dfo-mpo,2018-2019,106975.02666666667
dfo-mpo,2019-2020,71568.76333333334
dnd-mdn,2017-2018,67142.11
dnd-mdn,2018-2019,60053.076428571425
dnd-mdn,2019-2020,23156.58357142857
dnd-mdn,2020-2021,15211.48
pc,2018-2019,172108.63157894736
pc,2019-2020,80731.36842105263
phac-aspc,2017-2018,14986.232876712327
phac-aspc,2018-2019,36225
phac-aspc,2019-2020,21238.76712328767
pwgsc-tpsgc,2017-2018,9076336.595752895
pwgsc-tpsgc,2018-2019,12179256.199375
pwgsc-tpsgc,2019-2020,4578575.530625
pwgsc-tpsgc,2020-2021,3165158.58
rcmp-grc,2017-2018,32650.8
rcmp-grc,2018-2019,20000
rcmp-grc,2019-2020,3360000
