owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2021-2022,12603.10,11920.53
cbsa-asfc,2018-2019,13930.82,14180.53
cbsa-asfc,2021-2022,14370.88,13375.60
cgc-ccg,2017-2018,64796.32,66768.31
cgc-ccg,2018-2019,78678.15,80116.30
cgc-ccg,2019-2020,78893.70,78260.57
cgc-ccg,2020-2021,14226.73,13407.21
dfo-mpo,2017-2018,303667.09,312281.48
dfo-mpo,2018-2019,146777.07,148886.79
dfo-mpo,2019-2020,71568.76,71452.08
dnd-mdn,2017-2018,67142.11,69272.18
dnd-mdn,2018-2019,60053.08,61125.99
dnd-mdn,2019-2020,23156.58,23142.84
dnd-mdn,2020-2021,15211.48,14427.20
dnd-mdn,2021-2022,11471.43,10683.94
pc,2018-2019,172108.63,174371.82
pc,2019-2020,80731.37,81025.01
phac-aspc,2017-2018,14986.23,15405.39
phac-aspc,2018-2019,36225.00,36887.16
phac-aspc,2019-2020,21238.77,21227.51
pwgsc-tpsgc,2017-2018,9076336.60,9332648.33
pwgsc-tpsgc,2018-2019,6811466.75,6910592.46
pwgsc-tpsgc,2019-2020,4578575.53,4516744.28
pwgsc-tpsgc,2020-2021,3165158.58,3037028.11
rcmp-grc,2017-2018,32650.80,33684.36
rcmp-grc,2018-2019,20000.00,20449.60
rcmp-grc,2019-2020,3360000.00,3302032.24
