normalized_vendor_name,original_vendor_name
FORRESTER RESEARCH,FORRESTER RESEARCH LIMITED
FORRESTER RESEARCH,FORRESTER RESEARCH LTD.
FORRESTER RESEARCH,Forrester Research Limited
FORRESTER RESEARCH,"FORRESTER RESEARCH, LTD"
FORRESTER RESEARCH,Forrester Research Ltd
FORRESTER RESEARCH,FORRESTER RESEARCH INC.
FORRESTER RESEARCH,FORRESTER RESEARCH GROUP
FORRESTER RESEARCH,Forrester Research Inc.
FORRESTER RESEARCH,Forrester Research inc.
FORRESTER RESEARCH,FORRESTER RESEARCH LTD
FORRESTER RESEARCH,Forrester Reseach Inc.
