owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,17740.73,18246.67
aafc-aac,2018-2019,22834.49,23270.19
aafc-aac,2019-2020,31051.78,30920.64
aafc-aac,2021-2022,19014.69,17517.34
cic,2017-2018,1146143.27,1179184.04
cic,2018-2019,165786.84,170001.68
cic,2020-2021,35645.40,34109.61
cic,2021-2022,11494.35,10951.91
cra-arc,2018-2019,20731.51,21090.41
cra-arc,2019-2020,561586.77,557462.37
cra-arc,2020-2021,375907.52,358283.11
cra-arc,2021-2022,174329.34,163147.44
csc-scc,2017-2018,38420.00,39478.74
csc-scc,2019-2020,38420.00,38111.68
csc-scc,2020-2021,38420.00,36661.00
csc-scc,2021-2022,35535.00,33207.73
dfatd-maecd,2017-2018,14630.08,15033.24
dfatd-maecd,2018-2019,696374.00,706328.06
dfatd-maecd,2019-2020,552399.96,551481.86
dfatd-maecd,2020-2021,766847.43,730919.68
dfatd-maecd,2021-2022,61910.27,58044.34
dnd-mdn,2020-2021,124127.02,118492.43
dnd-mdn,2021-2022,20536.68,18748.10
esdc-edsc,2017-2018,270774.19,279075.75
esdc-edsc,2018-2019,149420.35,152140.85
esdc-edsc,2019-2020,167584.64,166316.81
esdc-edsc,2020-2021,220429.99,209932.27
esdc-edsc,2021-2022,459424.55,430098.73
fintrac-canafe,2017-2018,58949.47,60757.74
ic,2018-2019,24720.00,25210.33
ic,2020-2021,16417.81,15706.51
ic,2021-2022,7082.19,6739.45
nserc-crsng,2020-2021,23564.38,22465.36
nserc-crsng,2021-2022,23435.62,21931.84
phac-aspc,2021-2022,306435.00,278632.35
pwgsc-tpsgc,2017-2018,375314.47,385853.97
pwgsc-tpsgc,2018-2019,690189.31,707803.16
ssc-spc,2017-2018,106145.54,109459.24
ssc-spc,2018-2019,71592.10,72323.14
ssc-spc,2019-2020,428442.04,422740.49
ssc-spc,2020-2021,100908.74,96175.59
ssc-spc,2021-2022,230069.75,215690.93
tbs-sct,2017-2018,23500.00,24147.59
tbs-sct,2019-2020,2159.34,2107.90
tbs-sct,2020-2021,64436.36,61497.15
tbs-sct,2021-2022,25004.23,23716.12
tc,2021-2022,28933.28,26891.77
