owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2018-2019,176256.68,178074.35
cbsa-asfc,2021-2022,17244.25,16183.51
csc-scc,2017-2018,115814.62,118708.60
csc-scc,2019-2020,38408.70,38545.26
csc-scc,2020-2021,164383.36,156837.74
dfatd-maecd,2017-2018,86393.00,88509.71
dfo-mpo,2017-2018,130076.10,133601.67
dfo-mpo,2018-2019,123023.15,125066.27
dfo-mpo,2019-2020,40425.21,40319.83
dfo-mpo,2020-2021,416891.56,397253.37
dfo-mpo,2021-2022,509636.47,476579.53
dnd-mdn,2017-2018,48818.39,50194.36
dnd-mdn,2018-2019,33911.88,34337.68
dnd-mdn,2019-2020,34000.00,33351.49
iaac-aeic,2019-2020,12641.50,12335.57
isc-sac,2021-2022,0.00,0.00
nrcan-rncan,2020-2021,283699.58,267136.64
nrcan-rncan,2021-2022,664534.75,627261.88
pc,2018-2019,34486.75,35108.69
pwgsc-tpsgc,2017-2018,23230.70,23798.41
pwgsc-tpsgc,2018-2019,42535.00,43084.76
pwgsc-tpsgc,2020-2021,13045.00,12418.59
pwgsc-tpsgc,2021-2022,12526.86,11601.99
rcmp-grc,2018-2019,196303.36,200566.96
rcmp-grc,2020-2021,96833.50,91408.88
