d_fiscal_year,total,total_constant_2019_dollars
2017-2018,78937215.76,81034423.11
2018-2019,72890832.95,73816895.48
2019-2020,78771627.42,78620528.52
2020-2021,57193174.41,56065924.85
2021-2022,19517069.30,14229656.28
