normalized_vendor_name,original_vendor_name
HEWLETT PACKARD,"ESIT Canada Enterprise (
Hewlett-Packard (Canada))"
HEWLETT PACKARD,ESIT CANADA ENTERPRISE SERVICES CO.
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) CO.
HEWLETT PACKARD,HEWLETT PACKARD ENTERPRISE CANADA C
HEWLETT PACKARD,ESIT Canada Enterprise Services Co.
HEWLETT PACKARD,HEWLETT PACKARD
HEWLETT PACKARD,HP CANADA CO.
HEWLETT PACKARD,Hewlett-Packard Canada Ltd
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) CO. HEWLETT-PACKARD (CANADA) CIE
HEWLETT PACKARD,Hewlett-Packard (Canada) Co. Hewlett-Packard (Canada) Cie
HEWLETT PACKARD,HEWLETT PACKARD ENTERPRISE CANADA
HEWLETT PACKARD,HEWLETT-PACKARD CANADA LTD.
HEWLETT PACKARD,Hewlett-Packard (Canada) CO
HEWLETT PACKARD,HEWLETT PACKARD (CANADA) LTD.
HEWLETT PACKARD,Hewlett-Packard (Canada) Co.
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) CO
HEWLETT PACKARD,Hewlett - Packard (Canada LTD.)
HEWLETT PACKARD,Hewlett-Packard (Canada)
HEWLETT PACKARD,Hewlett-packard enterprise
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) LTD
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA)
HEWLETT PACKARD,EDS Canada Inc.
HEWLETT PACKARD,Hewlett Packard Enterprise
HEWLETT PACKARD,Hewlett Packard Canada
HEWLETT PACKARD,HPE
HEWLETT PACKARD,HEWLETT PACKARD (CANADA) LTD
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) LTD.
HEWLETT PACKARD,Hewlett-Packard (Canada) Company
HEWLETT PACKARD,HEWLETT-PACKARD (CANADA) COMPANY
HEWLETT PACKARD,HEWLETT-PACKARD CANADA LTD
HEWLETT PACKARD,HEWLETT PACKARD (CANADA) LTD. C/O FOXWISE TECHNOLOGIES INC.
HEWLETT PACKARD,HEWLETT-PACKARD ENTERPRISE CANADA
HEWLETT PACKARD,HP CANADA
HEWLETT PACKARD,Hewlett-packard Canada Ltd.
HEWLETT PACKARD,Hewlett Packard Enterprise Canada Co
HEWLETT PACKARD,Hewlwtt Packard Enterprise Canada Co.
HEWLETT PACKARD,Hewlett Packard Enterprise Canada Co.
HEWLETT PACKARD,Hewlett-Packard (Canada) Ltd.
HEWLETT PACKARD,Hewlett-Packard (Canada) Co
HEWLETT PACKARD,Hewlett Packard
HEWLETT PACKARD,HEWLETT PACKARD ENTERPRISE CANADA CO.
HEWLETT PACKARD,Hewlett-Packard Canada Co
HEWLETT PACKARD,Hewlett Packard Enterpride Canada Co
HEWLETT PACKARD,HEWLETT PACKARD (CANADA) CO.
HEWLETT PACKARD,HEWLETT-PACKARD CANADA
HEWLETT PACKARD,Hewlett Packard Enterprise Canada C
HEWLETT PACKARD,Hewlett Parckard
HEWLETT PACKARD,HEWLETT PACKARD ENTERPRISE
HEWLETT PACKARD,AUTONOMY:  an HP Company
HEWLETT PACKARD,Hewlett-packard (Canada) Co.
HEWLETT PACKARD,Hewlett-Packard c/o Zycom
HEWLETT PACKARD,HEWLETT PACKARD (CANADA)
HEWLETT PACKARD,Hewlett-Packard Enterprise Canada CO
HEWLETT PACKARD,XWAVE (care of HP)
HEWLETT PACKARD,Hewlett-Packard Canada Co c/o Zycom
HEWLETT PACKARD,Metafore (Reseller HP Canada)
HEWLETT PACKARD,Hewlett-packard (Canada) Co
HEWLETT PACKARD,Hewlett-Packard Ltd.
HEWLETT PACKARD,HEWLETT - PACKARD (CANADA LTD.)
HEWLETT PACKARD,ZXycom Technology inc c/o Hewlwtt Packard Canada
HEWLETT PACKARD,Hewlett-Packard Canada
HEWLETT PACKARD,Hewlett-Packard
HEWLETT PACKARD,HEWLETT PACKARD CANADA
HEWLETT PACKARD,HEWLETT-PACKARD ( CANADA ) CO. HEWLETT-PACKARD ( CANADA ) CIE
HEWLETT PACKARD,Hewlett-Packard Enterprise
HEWLETT PACKARD,HEWLETT PACKARD CANADA CO.
HEWLETT PACKARD,HP Canada
HEWLETT PACKARD,Hewlett-Packard Canada co c/o Microage
HEWLETT PACKARD,HEWLETT-PACKARD ENTERPRISE
HEWLETT PACKARD,HEWLETT-PACKARD
HEWLETT PACKARD,HEWLETT-PACKARD (Canada) Company
HEWLETT PACKARD,HyperTec Systems (Hewlett Packard reseller)
HEWLETT PACKARD,Hewlett Packard (Canada)
HEWLETT PACKARD,Hewlett-Packard Canada Ltd.
HEWLETT PACKARD,Hewlett-Packard (canada) Co.
HEWLETT PACKARD,HEWLETT-PACKARD CANADA CO.
HEWLETT PACKARD,HP / METAFORE TECHNOLOGIES INC.
HEWLETT PACKARD,HP Cananda Co.
HEWLETT PACKARD,HEWLETT-PACKARD FINANCIAL SERVICES
HEWLETT PACKARD,Helett Packard c/o Microage
HEWLETT PACKARD,Hypertec (Hewlett Packard Reseller)
HEWLETT PACKARD,EDS Canada Corp.
HEWLETT PACKARD,HEWLWTT PACKARD
HEWLETT PACKARD,HEWLETT PACKARD ENTREPRISE
HEWLETT PACKARD,Hewlett Packard (Canada) Ltd
HEWLETT PACKARD,Hewlett Packard c/o Microage
HEWLETT PACKARD,HEWLETT MINPACO LTD
HEWLETT PACKARD,HP Canada Co.
HEWLETT PACKARD,HEWLETT PACKARD / METAFORE
HEWLETT PACKARD,Hewlett-Packard Canada Co.
HEWLETT PACKARD,Hewlett Packard Reseller: IMP Solutions
HEWLETT PACKARD,Hewlett Packard Canada ( Reseller- Click-Into)
HEWLETT PACKARD,HP Enterprise (Canada) Co
HEWLETT PACKARD,HEWLETT-PACKARD ENTERPRISE CANADA CO
HEWLETT PACKARD,HP / METAFORE
HEWLETT PACKARD,Hewlett-Packard (Canada) Ltd
HEWLETT PACKARD,ITEX INC(HEWLETT PACKARD)
HEWLETT PACKARD,HP/ METAFORE
HEWLETT PACKARD,HP RESELLER: MICROAGE
HEWLETT PACKARD,Hewlett-packard
