d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4520300.71,4650024.14
2018-2019,2461082.71,2517693.55
2019-2020,96376.73,95139.75
2020-2021,98630.65,93616.44
2021-2022,909650.95,853280.44
