d_fiscal_year,total,total_constant_2019_dollars
2017-2018,620704630.41,636725975.41
2018-2019,634580305.40,644350550.75
2019-2020,271401566.67,268547469.60
2020-2021,471509360.60,448036246.68
2021-2022,589280926.26,545942288.11
