d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,484929.77731714596
1_facilities_and_construction,2018-2019,399986.6791102617
1_facilities_and_construction,2019-2020,232277.8360394999
1_facilities_and_construction,2020-2021,215405.05340143642
10_office_management,2017-2018,11143192.573495772
10_office_management,2018-2019,4404927.890443514
10_office_management,2019-2020,8660596.378116842
10_office_management,2020-2021,11749711.666327659
2_professional_services,2017-2018,473450292.41382545
2_professional_services,2018-2019,492140145.61546564
2_professional_services,2019-2020,114159667.36689936
2_professional_services,2020-2021,241475861.69860965
3_information_technology,2017-2018,117822718.25279096
3_information_technology,2018-2019,120818376.69519937
3_information_technology,2019-2020,128738818.98860277
3_information_technology,2020-2021,178690079.5068405
4_medical,2017-2018,1383125.9311814795
4_medical,2018-2019,885976.5770788613
4_medical,2019-2020,721461.4633018805
4_medical,2020-2021,675906.4799075731
5_transportation_and_logistics,2017-2018,657781.3089053824
5_transportation_and_logistics,2018-2019,956951.7178019074
5_transportation_and_logistics,2019-2020,937651.4185992753
5_transportation_and_logistics,2020-2021,1154616.966951894
6_industrial_products_and_services,2017-2018,651371.3944854881
6_industrial_products_and_services,2018-2019,70168.87218579235
6_industrial_products_and_services,2019-2020,512775.9251027981
6_industrial_products_and_services,2020-2021,1832572.6424171082
7_travel,2017-2018,34182.341650671784
7_travel,2018-2019,92460.80834932822
8_security_and_protection,2017-2018,8062794.988527829
8_security_and_protection,2018-2019,7848434.8252880685
8_security_and_protection,2019-2020,7913904.502770138
8_security_and_protection,2020-2021,24687112.591773
9_human_capital,2017-2018,7218232.623054971
9_human_capital,2018-2019,7597431.489219525
9_human_capital,2019-2020,8444321.6640059
9_human_capital,2020-2021,11003333.229065882
NA,2019-2020,271538.53790901555
NA,2020-2021,73180.39209098449
