d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2021-2022,0.00,0.00
11_defence,2017-2018,7991606.23,8198650.36
11_defence,2018-2019,8520026.26,8655704.28
11_defence,2019-2020,11142268.64,11048280.00
11_defence,2020-2021,16833816.74,16003617.10
11_defence,2021-2022,21606916.68,20055344.22
2_professional_services,2017-2018,4455959.92,4570939.55
2_professional_services,2018-2019,7450423.28,7560245.41
2_professional_services,2019-2020,9370017.82,9294374.34
2_professional_services,2020-2021,8329357.79,7916186.50
2_professional_services,2021-2022,17064863.17,15708173.95
3_information_technology,2017-2018,33514545.48,34379681.22
3_information_technology,2018-2019,40578501.15,41173797.41
3_information_technology,2019-2020,38548888.63,38235156.70
3_information_technology,2020-2021,31007814.96,29458455.98
3_information_technology,2021-2022,36806351.11,34187850.61
