owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,11690.839999999998
dfo-mpo,2017-2018,1340499.93
dfo-mpo,2018-2019,618793.7
dfo-mpo,2019-2020,1344122.7002433445
dfo-mpo,2020-2021,2215802.3921704483
dnd-mdn,2017-2018,154250.72999999998
dnd-mdn,2019-2020,129829.25
ec,2019-2020,11260.15
ec,2020-2021,3868.7659496567508
pc,2017-2018,85481.90994903326
pc,2018-2019,175027.52626854597
pc,2019-2020,241074.8975
pc,2020-2021,71449.03049095608
pwgsc-tpsgc,2020-2021,44999.64
rcmp-grc,2017-2018,115251.01000000001
rcmp-grc,2018-2019,335736.09
rcmp-grc,2019-2020,218946.46
rcmp-grc,2020-2021,222006.19000000003
tc,2019-2020,36750
tc,2020-2021,18900
