normalized_vendor_name,original_vendor_name
ADVANCED ENERGY MANAGEMENT,Advanced Energy Management Ltd.
ADVANCED ENERGY MANAGEMENT,ADVANCED ENERGY MANAGEMENT LTD
ADVANCED ENERGY MANAGEMENT,ADVANCED ENERGY MANAGEMENT LTD.
ADVANCED ENERGY MANAGEMENT,Advanced Energy Management Ltd
ADVANCED ENERGY MANAGEMENT,Advanced Energy Management Limited
ADVANCED ENERGY MANAGEMENT,ADVANCED ENERGY MANAGEMENT LIMITED
ADVANCED ENERGY MANAGEMENT,Advanced Energy Management
ADVANCED ENERGY MANAGEMENT,ADVANCED ENERGY MANAGEMENT
ADVANCED ENERGY MANAGEMENT,Advanced Energy Management limited
ADVANCED ENERGY MANAGEMENT,Advanced Energy management Limited
ADVANCED ENERGY MANAGEMENT,Advanced Energy  Management Ltd.
ADVANCED ENERGY MANAGEMENT,Advanced Energy management
