owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,86869.80,89555.04
csc-scc,2018-2019,72827.83,74361.35
csc-scc,2019-2020,26606.74,26058.74
csc-scc,2020-2021,44304.90,42102.87
csc-scc,2021-2022,48021.70,43410.85
csc-scc,2022-2023,104721.65,93164.30
dnd-mdn,2017-2018,391419.91,403012.17
dnd-mdn,2018-2019,338196.25,344645.80
dnd-mdn,2019-2020,665349.42,655126.04
dnd-mdn,2020-2021,275965.42,263247.38
dnd-mdn,2021-2022,280751.98,259765.94
dnd-mdn,2022-2023,2753303.57,2444003.98
pwgsc-tpsgc,2022-2023,32924.50,29211.82
