owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfatd-maecd,2017-2018,37064.00,37937.68
dfatd-maecd,2019-2020,13558.87,13534.89
dfatd-maecd,2021-2022,208202.50,188048.50
dnd-mdn,2017-2018,88206.02,90391.17
dnd-mdn,2018-2019,233809.92,237260.49
dnd-mdn,2020-2021,836019.20,787210.74
dnd-mdn,2021-2022,124278.53,115317.53
elections,2018-2019,5309.83,5385.83
elections,2019-2020,6392.75,6338.81
elections,2020-2021,6375.29,6060.80
elections,2021-2022,1065.46,1007.46
pco-bcp,2020-2021,4281095.40,4082129.33
ps-sp,2018-2019,39550.00,39939.13
ps-sp,2019-2020,5763.00,5623.53
ps-sp,2020-2021,420699.00,399946.04
ps-sp,2021-2022,420699.00,390595.88
ssc-spc,2019-2020,4932.79,4813.41
ssc-spc,2020-2021,64302.45,61130.42
ssc-spc,2021-2022,64302.45,59701.28
