d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1018226.34,1048641.28
2018-2019,2777817.02,2816030.06
2019-2020,1476450.26,1465524.75
2020-2021,852827.35,813373.36
2021-2022,1008321.92,938640.58
