d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,33561.00,34366.27
11_defence,2018-2019,68139.00,69233.52
2_professional_services,2017-2018,323696.74,331567.32
2_professional_services,2018-2019,2698378.02,2732100.87
2_professional_services,2019-2020,1382858.35,1372767.20
2_professional_services,2020-2021,783408.48,744805.69
2_professional_services,2021-2022,876111.92,808444.92
3_information_technology,2017-2018,660968.60,678096.46
3_information_technology,2018-2019,11300.00,11469.49
3_information_technology,2019-2020,68441.13,67366.52
3_information_technology,2020-2021,69418.87,66136.52
3_information_technology,2021-2022,132210.00,123008.92
9_human_capital,2019-2020,25150.78,24787.74
