owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,86410.15,89056.64
cbsa-asfc,2018-2019,75059.15,76431.15
cbsa-asfc,2019-2020,75264.79,74660.78
cbsa-asfc,2020-2021,75059.15,71559.48
csc-scc,2017-2018,541255.83,556937.09
csc-scc,2018-2019,518026.28,524982.18
csc-scc,2019-2020,406768.36,403678.60
dnd-mdn,2017-2018,40277.74,41399.26
dnd-mdn,2018-2019,175098.57,178114.89
ec,2018-2019,24097.25,24568.62
rcmp-grc,2017-2018,2645127.30,2722295.41
rcmp-grc,2018-2019,1436584.59,1467540.96
rcmp-grc,2019-2020,856046.96,847533.55
rcmp-grc,2020-2021,26321.90,24894.00
