d_fiscal_year,total,total_constant_2019_dollars
2017-2018,118962.37,122263.32
2018-2019,750478.95,763038.98
2019-2020,549293.58,541966.22
2020-2021,578725.94,550261.98
2021-2022,1356869.43,1261113.98
