d_fiscal_year,total,total_constant_2019_dollars
2017-2018,5024110.93,5157116.60
2018-2019,2889968.86,2934167.26
2019-2020,3590501.21,3557163.51
2020-2021,3188675.51,3031034.71
2021-2022,2922515.65,2719780.46
