d_most_recent_category,total,percentage
5_transportation_and_logistics,7219494.42,0.4098
2_professional_services,7117017.38,0.404
10_office_management,2812789.43,0.1597
3_information_technology,336439.22,0.0191
9_human_capital,85033.97,0.0048
11_defence,44997.73,0.0026
