owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,33493.04,34517.56
aafc-aac,2018-2019,42380.38,43154.77
aafc-aac,2019-2020,31915.09,31647.98
aafc-aac,2020-2021,24414.11,23276.27
aafc-aac,2021-2022,12637.12,11825.00
aandc-aadnc,2017-2018,11500.00,11848.06
cas-satj,2019-2020,96050.00,94869.81
cas-satj,2020-2021,90000.00,85803.70
cas-satj,2021-2022,101700.00,95166.90
cfia-acia,2018-2019,31494.87,31998.36
cnsc-ccsn,2020-2021,16222.36,15600.45
cra-arc,2017-2018,3692666.52,3810344.85
cra-arc,2018-2019,1634853.50,1664641.58
cra-arc,2019-2020,1818656.53,1803815.66
cra-arc,2020-2021,1924783.69,1834404.09
cra-arc,2021-2022,1464434.25,1379851.97
csc-scc,2017-2018,163657.35,168670.22
csc-scc,2018-2019,216984.65,220868.01
csc-scc,2019-2020,188949.00,187264.47
csc-scc,2020-2021,329728.04,314607.64
csc-scc,2021-2022,403056.47,375964.53
dnd-mdn,2017-2018,11300.00,11646.34
dnd-mdn,2018-2019,44997.73,46064.26
dnd-mdn,2019-2020,161341.40,158713.65
ec,2017-2018,250845.50,258125.53
ec,2018-2019,205061.04,208111.51
ec,2019-2020,279287.89,276824.88
ec,2020-2021,241225.72,229919.63
ec,2021-2022,147674.29,137601.90
elections,2017-2018,84471.56,87060.55
elections,2018-2019,83519.31,85045.96
elections,2019-2020,482943.94,478797.37
elections,2020-2021,102278.74,97509.94
elections,2021-2022,408332.38,382186.70
feddevontario,2021-2022,21051.90,19699.55
fja-cmf,2017-2018,32148.50,33133.83
fja-cmf,2018-2019,33900.00,34519.66
fja-cmf,2019-2020,25000.00,24799.37
fja-cmf,2020-2021,22600.00,21546.26
fja-cmf,2021-2022,22600.00,21148.20
hc-sc,2017-2018,577528.95,595183.94
hc-sc,2018-2019,531352.25,540916.93
hc-sc,2019-2020,393859.73,390550.82
hc-sc,2020-2021,371610.84,354567.78
hc-sc,2021-2022,238637.01,222800.40
infc,2021-2022,21264.37,19813.87
isc-sac,2021-2022,22600.00,20820.32
jus,2017-2018,14375.00,14814.52
nrcan-rncan,2017-2018,12204.00,12541.66
nrcan-rncan,2018-2019,13918.21,14036.91
nrcan-rncan,2019-2020,12543.00,12244.22
nrcan-rncan,2021-2022,12656.00,11766.11
pbc-clcc,2019-2020,39596.56,39278.79
pbc-clcc,2020-2021,14271.90,13606.47
pbc-clcc,2021-2022,20303.49,18999.22
pc,2018-2019,10783.67,10875.64
phac-aspc,2018-2019,592.48,597.53
phac-aspc,2019-2020,10820.52,10743.04
phac-aspc,2020-2021,11526.00,11033.37
pwgsc-tpsgc,2017-2018,21000.00,21642.08
pwgsc-tpsgc,2018-2019,20273.24,20633.94
pwgsc-tpsgc,2019-2020,22050.00,21865.82
pwgsc-tpsgc,2020-2021,14700.00,14021.04
rcmp-grc,2019-2020,12317.00,12302.14
tbs-sct,2017-2018,11003.04,11343.43
tbs-sct,2019-2020,446.74,436.10
tbs-sct,2020-2021,12547.02,11961.99
tbs-sct,2021-2022,12660.02,11846.65
tc,2017-2018,104855.00,108068.73
tc,2018-2019,10500.00,10691.93
tc,2019-2020,11550.00,11457.31
vac-acc,2017-2018,3062.47,3146.86
vac-acc,2018-2019,9357.53,9558.44
vac-acc,2019-2020,3173.81,3098.21
vac-acc,2020-2021,12767.08,12171.62
vac-acc,2021-2022,12908.36,12078.39
