d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,705533.61,727415.94
10_office_management,2018-2019,544184.16,554214.64
10_office_management,2019-2020,538406.22,533505.31
10_office_management,2020-2021,484994.27,461950.88
10_office_management,2021-2022,539671.18,501194.51
10_office_management,2022-2023,580688.93,519545.26
11_defence,2017-2018,11300.00,11649.30
11_defence,2018-2019,33697.73,34597.35
2_professional_services,2017-2018,1460150.35,1505285.17
2_professional_services,2018-2019,1460150.35,1488131.42
2_professional_services,2019-2020,1625608.30,1611364.45
2_professional_services,2020-2021,1472882.73,1402831.12
2_professional_services,2021-2022,1098225.64,1030275.25
3_information_technology,2017-2018,57211.82,58944.72
3_information_technology,2018-2019,68003.61,69194.05
3_information_technology,2019-2020,80125.60,79389.58
3_information_technology,2020-2021,54894.83,52318.27
3_information_technology,2021-2022,76203.37,70769.55
3_information_technology,2022-2023,76544.37,68453.71
5_transportation_and_logistics,2017-2018,2777430.26,2866073.91
5_transportation_and_logistics,2018-2019,783496.89,797624.89
5_transportation_and_logistics,2019-2020,1364154.81,1352409.66
5_transportation_and_logistics,2020-2021,1183028.61,1125957.25
5_transportation_and_logistics,2021-2022,1218505.86,1130757.54
5_transportation_and_logistics,2022-2023,1010378.22,905372.39
9_human_capital,2017-2018,12484.89,12870.81
9_human_capital,2018-2019,12484.89,12724.14
9_human_capital,2019-2020,12965.83,12855.77
9_human_capital,2020-2021,25031.91,23838.37
9_human_capital,2021-2022,22066.45,20594.88
9_human_capital,2022-2023,45166.54,40095.81
