owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,18371565.09,18853453.09
dfo-mpo,2018-2019,15724426.47,15975799.58
dfo-mpo,2019-2020,22869710.55,22668471.67
dfo-mpo,2020-2021,22562966.02,21440079.16
dfo-mpo,2021-2022,7677620.60,5664777.25
dnd-mdn,2017-2018,14624632.13,15006452.78
dnd-mdn,2018-2019,5057475.86,5137117.73
dnd-mdn,2019-2020,5268520.87,5225016.96
dnd-mdn,2020-2021,4930073.83,4683765.59
dnd-mdn,2021-2022,4175559.94,3331613.29
tc,2017-2018,1182427.30,1211103.75
tc,2018-2019,256959.87,259488.10
tc,2019-2020,84117.10,84416.18
tc,2020-2021,71427.30,67257.23
tc,2021-2022,263587.73,50434.07
