d_fiscal_year,total,total_constant_2019_dollars
2017-2018,352211.87,359196.35
2018-2019,526639.39,531995.48
2019-2020,1033120.40,1034435.93
2020-2021,6477088.77,6329283.50
2021-2022,7137961.53,5383494.70
