owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2021-2022,7375.25,6661.33
dnd-mdn,2017-2018,25327124.98,25937538.12
dnd-mdn,2018-2019,5458649.17,5538923.56
dnd-mdn,2019-2020,3882129.75,3849355.58
dnd-mdn,2020-2021,4569098.04,4338135.37
dnd-mdn,2021-2022,2804870.95,2606482.37
pwgsc-tpsgc,2017-2018,240338.08,246060.54
pwgsc-tpsgc,2018-2019,724986.77,736261.39
pwgsc-tpsgc,2019-2020,2847942.12,2823908.40
pwgsc-tpsgc,2020-2021,2840160.85,2700056.52
pwgsc-tpsgc,2021-2022,2840160.85,2636933.15
tc,2020-2021,3316.25,3136.72
tc,2021-2022,9683.45,8990.55
