d_fiscal_year,total,total_constant_2019_dollars
2017-2018,25567463.06,26061523.96
2018-2019,6183635.94,6256684.43
2019-2020,6730071.87,6716467.24
2020-2021,7412575.15,7236393.74
2021-2022,5640987.23,4324581.35
