d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2021-2022,25532.17,23215.65
11_defence,2017-2018,138139.11,141945.82
11_defence,2018-2019,109810.70,110747.19
11_defence,2021-2022,12200.41,11404.13
2_professional_services,2017-2018,134512.86,138241.89
2_professional_services,2018-2019,308283.22,313033.75
2_professional_services,2019-2020,62260.80,60777.70
2_professional_services,2021-2022,320838.59,295261.76
3_information_technology,2018-2019,5922.78,5992.62
3_information_technology,2019-2020,1966989.45,1920326.21
3_information_technology,2020-2021,18411.35,17705.52
3_information_technology,2021-2022,24516.20,22291.86
6_industrial_products_and_services,2020-2021,36267.21,34679.69
