d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,7241409.84
1_facilities_and_construction,2018-2019,2371415.88
1_facilities_and_construction,2019-2020,2006548.86
1_facilities_and_construction,2020-2021,3533206.21
