d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1533786.85,1578391.93
2018-2019,3290247.35,3353091.11
2019-2020,3344466.78,3317788.04
2020-2021,3335328.89,3176302.69
2021-2022,76891.41,71487.91
2022-2023,76891.41,68802.75
