owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2018-2019,37218.60,37778.15
ec,2017-2018,2038605.11,2091331.42
ec,2018-2019,2003045.74,2028146.68
ec,2019-2020,1830201.44,1826441.99
ec,2020-2021,1428055.32,1401127.19
ec,2021-2022,1286045.52,979551.96
hc-sc,2019-2020,502.37,503.06
hc-sc,2020-2021,9650.81,9448.03
hc-sc,2021-2022,9650.81,7331.15
