owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,164815.64,161999.38
cas-satj,2020-2021,157912.36,150340.60
cbsa-asfc,2017-2018,136172.89,139525.06
cbsa-asfc,2018-2019,134180.11,136753.57
dfatd-maecd,2017-2018,101700.00,104349.87
dfatd-maecd,2020-2021,120398.33,114036.00
dfatd-maecd,2021-2022,154125.67,143097.21
dfo-mpo,2020-2021,2221.46,2091.77
dfo-mpo,2021-2022,67913.29,63818.85
dnd-mdn,2017-2018,99948.06,102445.21
dnd-mdn,2018-2019,89933.07,91434.89
dnd-mdn,2019-2020,95151.06,94844.36
dnd-mdn,2021-2022,39397.54,35583.86
elections,2018-2019,19438.65,19629.91
elections,2019-2020,189240.98,187959.37
ic,2017-2018,45932.51,47121.76
nrcan-rncan,2020-2021,8671.43,8165.18
nrcan-rncan,2021-2022,31669.58,29945.52
oic-ci,2017-2018,5843.89,5981.64
oic-ci,2018-2019,12828.05,13106.67
psc-cfp,2019-2020,312495.56,308422.62
psc-cfp,2020-2021,380918.61,362144.20
psc-cfp,2021-2022,252751.60,235437.17
wage,2021-2022,39668.10,37322.63
