d_fiscal_year,total,total_constant_2019_dollars
2017-2018,389597.34,401369.37
2018-2019,256379.89,261922.17
2019-2020,761703.24,753691.17
2020-2021,670122.19,637858.01
2021-2022,629332.05,585629.64
2022-2023,791261.56,705862.69
