d_fiscal_year,total,total_constant_2019_dollars
2017-2018,57177.70,58933.94
2018-2019,101752.02,103084.84
2019-2020,910531.76,895453.22
2020-2021,2014160.92,1918305.68
2021-2022,1947654.53,1806852.95
2022-2023,1455205.61,1302931.82
