owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,488114.89,503294.05
dfo-mpo,2018-2019,110481.39,112648.76
dfo-mpo,2019-2020,382881.24,375572.72
dfo-mpo,2020-2021,48917.55,47111.17
dnd-mdn,2017-2018,2911637.31,3002294.45
dnd-mdn,2018-2019,4837815.04,4923317.87
dnd-mdn,2019-2020,2200475.09,2184874.94
dnd-mdn,2020-2021,11626927.74,11087918.41
dnd-mdn,2021-2022,13125593.08,12216012.93
dnd-mdn,2022-2023,11604769.12,10383996.06
ec,2018-2019,24732.98,25301.68
ec,2020-2021,76436.12,73096.04
nrcan-rncan,2017-2018,16894.13,17424.51
pc,2017-2018,64337.20,66198.32
pc,2018-2019,74621.80,75792.02
pc,2019-2020,63567.95,62193.27
pc,2020-2021,11644.01,11088.83
pc,2021-2022,1945.99,1842.84
rcmp-grc,2017-2018,95291.28,98154.20
rcmp-grc,2019-2020,21601.25,21108.20
rcmp-grc,2020-2021,943356.74,905542.07
tc,2017-2018,1704744.74,1757395.94
tc,2018-2019,3797967.99,3874453.87
tc,2019-2020,2444539.58,2440046.65
tc,2020-2021,371590.97,351912.85
tc,2021-2022,255239.92,236963.74
