d_most_recent_category,total,percentage
1_facilities_and_construction,17155011.593368184,0.5316142745209382
11_defence,9052742.70876652,0.2805341880040511
2_professional_services,3045077.6999999997,0.09436349043163504
5_transportation_and_logistics,2166004.65,0.06712201763033897
10_office_management,834520.48,0.025860839389905712
3_information_technology,16302.31,5.051900231309528e-4
NA,0,0
