d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,397395.12,409679.04
1_facilities_and_construction,2018-2019,66413.98,68187.02
11_defence,2017-2018,497300.15,511502.29
11_defence,2018-2019,3781553.26,3854019.70
11_defence,2019-2020,3791913.68,3761665.67
11_defence,2020-2021,3284253.11,3132657.51
11_defence,2022-2023,5315727.17,4750844.08
2_professional_services,2017-2018,5122594.10,5280657.11
2_professional_services,2018-2019,4305087.90,4395275.30
2_professional_services,2019-2020,606447.34,601836.75
2_professional_services,2020-2021,366843.98,349393.28
2_professional_services,2021-2022,155939.71,147059.55
3_information_technology,2017-2018,24709789.70,25472001.36
3_information_technology,2018-2019,32352420.55,32944629.70
3_information_technology,2019-2020,32821937.19,32564421.98
3_information_technology,2020-2021,33422258.56,31823020.73
3_information_technology,2021-2022,45800975.03,42489998.68
3_information_technology,2022-2023,58823027.08,52625298.80
9_human_capital,2020-2021,14333.33,13505.95
9_human_capital,2021-2022,35666.67,33559.86
