owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,1099909.56,1129835.54
aafc-aac,2018-2019,1794855.94,1817110.74
aafc-aac,2019-2020,1704090.90,1700600.47
aafc-aac,2020-2021,1488888.00,1456987.69
aafc-aac,2021-2022,4295918.62,3247814.33
cbsa-asfc,2017-2018,639840.87,658264.32
cbsa-asfc,2018-2019,459937.83,466144.39
cbsa-asfc,2019-2020,591013.86,589803.31
cbsa-asfc,2020-2021,589399.07,577014.46
cbsa-asfc,2021-2022,227685.67,209380.22
cer-rec,2017-2018,133400.52,136223.47
cer-rec,2018-2019,172398.08,174488.76
cer-rec,2019-2020,93714.54,93569.96
cer-rec,2020-2021,41070.19,40282.46
cer-rec,2021-2022,35666.67,32620.00
cic,2017-2018,673465.52,690309.67
cic,2018-2019,137340.69,138797.72
dfatd-maecd,2019-2020,35844.65,35792.30
dfatd-maecd,2020-2021,29025.70,29279.61
dnd-mdn,2017-2018,894695.28,913889.96
dnd-mdn,2018-2019,3847967.24,3896930.16
dnd-mdn,2019-2020,3791913.68,3784146.84
dnd-mdn,2020-2021,3284253.11,3232040.49
ec,2017-2018,2646894.04,2717727.31
ec,2018-2019,1192458.75,1207369.05
ec,2019-2020,1077397.81,1075191.02
ec,2020-2021,909171.83,890068.07
ec,2021-2022,869220.70,642248.73
esdc-edsc,2017-2018,3471431.65,3565548.25
esdc-edsc,2018-2019,4535462.19,4595102.10
esdc-edsc,2019-2020,6011423.11,5999493.73
esdc-edsc,2020-2021,6323943.14,6195396.71
esdc-edsc,2021-2022,6437451.46,4747702.24
hc-sc,2017-2018,1678645.94,1723642.92
hc-sc,2018-2019,1409109.08,1427091.44
hc-sc,2019-2020,1412969.65,1410075.51
hc-sc,2020-2021,1446040.07,1414408.10
hc-sc,2021-2022,1626525.43,1235574.46
ic,2017-2018,29279.24,29930.44
ic,2018-2019,30271.76,30657.28
oag-bvg,2017-2018,23361.44,23987.65
osfi-bsif,2017-2018,246485.98,253093.17
osfi-bsif,2018-2019,246485.98,249631.52
osfi-bsif,2019-2020,247161.29,246655.04
osfi-bsif,2020-2021,183682.70,181884.75
pc,2017-2018,343952.08,353378.06
pc,2018-2019,278522.66,282077.03
pc,2019-2020,279285.73,278713.68
pc,2020-2021,396345.75,384038.00
pc,2021-2022,483207.08,367063.63
pch,2017-2018,3953.26,4021.16
pch,2018-2019,89295.04,90371.36
pch,2019-2020,33865.97,33850.52
pwgsc-tpsgc,2017-2018,5056912.87,5198521.27
pwgsc-tpsgc,2018-2019,5082686.04,5148725.27
pwgsc-tpsgc,2019-2020,5311136.37,5301232.38
pwgsc-tpsgc,2020-2021,4686127.10,4587660.95
pwgsc-tpsgc,2021-2022,4538843.99,3551047.13
rcmp-grc,2017-2018,506837.22,519638.95
rcmp-grc,2018-2019,822608.49,833233.71
rcmp-grc,2019-2020,1586987.69,1583903.11
rcmp-grc,2020-2021,1412927.14,1383238.34
rcmp-grc,2021-2022,1158041.67,878955.17
ssc-spc,2018-2019,60345.56,61136.44
ssc-spc,2019-2020,54260.47,54254.60
ssc-spc,2020-2021,29079.84,29015.37
tbs-sct,2017-2018,11847710.76,12152593.05
tbs-sct,2018-2019,19047425.26,19296984.29
tbs-sct,2019-2020,14398340.28,14368505.95
tbs-sct,2020-2021,16149799.83,15795433.03
tbs-sct,2021-2022,26162453.05,18642092.36
tc,2017-2018,1294171.47,1329035.99
tc,2018-2019,1251944.92,1267782.85
tc,2019-2020,559907.76,558760.92
tc,2020-2021,139212.04,140429.82
vac-acc,2017-2018,137554.75,142430.28
