d_fiscal_year,total,total_constant_2019_dollars
2017-2018,72556.99,74786.15
2018-2019,115411.21,117449.14
2019-2020,346948.61,344670.24
2020-2021,496294.00,471947.32
2021-2022,672435.80,628985.90
2022-2023,2284257.75,2040445.22
