d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,977680.43,1007105.80
11_defence,2018-2019,5306952.14,5443342.70
11_defence,2019-2020,310144.10,305513.37
11_defence,2020-2021,880359.46,838058.17
11_defence,2021-2022,4953152.19,4495076.77
11_defence,2022-2023,3339519.45,3004995.70
6_industrial_products_and_services,2017-2018,49702.10,51260.94
6_industrial_products_and_services,2019-2020,428173.43,421548.35
6_industrial_products_and_services,2020-2021,1117901.43,1062739.60
6_industrial_products_and_services,2021-2022,1675714.19,1556528.67
6_industrial_products_and_services,2022-2023,1545943.66,1384308.10
