d_fiscal_year,total,total_constant_2019_dollars
2017-2018,938147.10,963164.39
2018-2019,974749.79,987034.48
2019-2020,1411328.52,1408437.74
2020-2021,1954398.32,1905920.73
2021-2022,4652.92,4297.87
