owner_org,d_fiscal_year,total,total_constant_2019_dollars
crtc,2020-2021,8351.26,8125.91
crtc,2021-2022,1675.75,1547.88
ec,2017-2018,13526.46,13758.81
ssc-spc,2017-2018,924620.64,949405.58
ssc-spc,2018-2019,974749.79,987034.48
ssc-spc,2019-2020,1411328.52,1408437.74
ssc-spc,2020-2021,1931210.00,1883358.12
tsb-bst,2020-2021,14837.06,14436.70
tsb-bst,2021-2022,2977.17,2749.99
