d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,131198.22,135218.73
1_facilities_and_construction,2018-2019,438124.00,443047.09
1_facilities_and_construction,2019-2020,2041933.83,2022847.31
1_facilities_and_construction,2020-2021,1458397.49,1390041.70
1_facilities_and_construction,2021-2022,715178.28,663874.23
1_facilities_and_construction,2022-2023,19911.25,17985.12
10_office_management,2017-2018,193230.00,198786.32
10_office_management,2018-2019,45765.00,46986.78
6_industrial_products_and_services,2017-2018,111605.54,114827.55
6_industrial_products_and_services,2018-2019,38028.56,39043.80
