d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1033857.04,1065700.67
2018-2019,1704354.33,1735523.61
2019-2020,1222324.02,1207332.29
2020-2021,1720368.78,1637372.34
2021-2022,957652.72,882108.03
2022-2023,1570856.26,1396583.46
