owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2019-2020,34175.61,33482.97
cra-arc,2018-2019,47896.69,48349.00
cra-arc,2019-2020,11062.19,11102.43
csc-scc,2017-2018,457339.02,471296.04
csc-scc,2018-2019,403288.53,409004.25
csc-scc,2019-2020,412422.70,404755.91
csc-scc,2020-2021,698421.66,666851.03
csc-scc,2021-2022,290432.20,269016.94
dnd-mdn,2017-2018,47519.49,49170.79
dnd-mdn,2020-2021,17782.92,17085.31
ec,2017-2018,62675.94,64594.96
ec,2018-2019,64623.50,65804.75
ec,2019-2020,64800.55,64280.52
ec,2020-2021,45200.00,43239.02
ec,2021-2022,33719.71,31340.48
esdc-edsc,2020-2021,468527.83,446004.22
esdc-edsc,2021-2022,395814.91,365503.86
ic,2017-2018,46314.18,47773.96
irb-cisr,2019-2020,81454.67,81378.75
osfi-bsif,2019-2020,76632.83,75949.24
osfi-bsif,2020-2021,50718.17,48635.00
osfi-bsif,2021-2022,23865.60,22547.07
pc,2019-2020,56216.04,55427.37
pc,2020-2021,67508.34,64469.71
ppsc-sppc,2017-2018,23481.40,24297.38
pwgsc-tpsgc,2017-2018,396527.00,408341.78
pwgsc-tpsgc,2018-2019,1188545.61,1210943.43
pwgsc-tpsgc,2019-2020,485559.43,480626.72
pwgsc-tpsgc,2020-2021,372209.86,354999.23
pwgsc-tpsgc,2021-2022,189337.55,176256.59
statcan,2021-2022,36468.94,34208.25
