d_fiscal_year,total,total_constant_2019_dollars
2017-2018,649197.13,668034.99
2018-2019,575301.61,582897.31
2019-2020,347772.11,342408.01
2020-2021,830204.79,792015.81
2021-2022,643762.25,598664.17
2022-2023,834350.01,741682.90
