owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,50749.96,52413.62
aafc-aac,2018-2019,82630.12,83740.48
cic,2017-2018,34398.45,35380.82
cic,2018-2019,60797.27,62330.01
cic,2022-2023,44201.05,39115.52
cra-arc,2018-2019,24603.49,24972.85
cra-arc,2021-2022,82408.66,74875.62
cra-arc,2022-2023,236157.42,212347.91
elections,2017-2018,143043.46,147321.80
elections,2018-2019,155956.29,159062.88
elections,2019-2020,167744.76,166991.42
elections,2020-2021,88591.69,84181.73
elections,2021-2022,324734.67,301611.32
elections,2022-2023,266691.74,238636.89
fcac-acfc,2018-2019,53711.96,54213.72
fcac-acfc,2019-2020,148928.62,149058.94
fcac-acfc,2020-2021,144647.76,138078.50
fcac-acfc,2021-2022,93867.17,88521.80
fin,2017-2018,64186.01,66199.12
hc-sc,2017-2018,204645.56,210816.97
hc-sc,2018-2019,497324.42,506552.62
hc-sc,2019-2020,129727.62,129691.95
hc-sc,2020-2021,110021.43,104540.43
hc-sc,2021-2022,295516.58,273028.78
hc-sc,2022-2023,295551.59,264149.68
iaac-aeic,2021-2022,11593.52,10480.36
ic,2017-2018,4489.58,4617.80
ic,2018-2019,41772.62,42765.59
irb-cisr,2022-2023,44201.05,39115.52
lac-bac,2017-2018,45507.27,46913.95
lac-bac,2018-2019,11345.65,11648.54
nrcan-rncan,2017-2018,59570.08,61281.83
nrcan-rncan,2018-2019,177527.37,181232.60
nrcan-rncan,2019-2020,28091.52,28178.45
nrcan-rncan,2020-2021,17502.40,16617.02
nrcan-rncan,2022-2023,78553.08,69815.44
opc-cpvp,2017-2018,80117.00,82450.87
opc-cpvp,2018-2019,48932.02,49580.39
opc-cpvp,2019-2020,102948.62,102032.33
opc-cpvp,2020-2021,68697.49,65344.24
opc-cpvp,2021-2022,41299.75,37725.26
opc-cpvp,2022-2023,34275.99,30929.08
osfi-bsif,2017-2018,33218.66,34232.02
osfi-bsif,2018-2019,48492.33,49355.10
osfi-bsif,2019-2020,4861.69,4876.74
osfi-bsif,2020-2021,16767.84,15846.68
osfi-bsif,2021-2022,28412.18,26794.21
pch,2021-2022,23333.41,21093.03
pch,2022-2023,122000.38,109978.93
psic-ispc,2021-2022,38552.03,34850.42
psic-ispc,2022-2023,29556.56,26697.38
pwgsc-tpsgc,2017-2018,70978.87,73074.01
pwgsc-tpsgc,2018-2019,37569.30,38498.76
pwgsc-tpsgc,2019-2020,35290.08,34945.69
ssc-spc,2021-2022,17167.95,15519.55
ssc-spc,2022-2023,82764.87,74164.46
tbs-sct,2017-2018,48497.63,49882.65
tbs-sct,2018-2019,161364.84,165372.36
tbs-sct,2019-2020,97054.36,96707.86
tbs-sct,2021-2022,33855.32,30687.32
tbs-sct,2022-2023,61955.23,55850.40
tc,2021-2022,141944.43,129938.95
vac-acc,2017-2018,34348.75,35349.71
vac-acc,2018-2019,121624.38,123269.97
vac-acc,2019-2020,97253.66,96484.42
vac-acc,2020-2021,150493.53,142824.89
vac-acc,2022-2023,59015.15,52382.75
