d_fiscal_year,total,total_constant_2019_dollars
2017-2018,37938.50,38868.03
2018-2019,271824.52,274741.44
2019-2020,283761.18,282349.09
2020-2021,1555248.44,1478948.72
2021-2022,1596125.17,1488724.45
