d_fiscal_year,total,total_constant_2019_dollars
2017-2018,75883724.25,77742204.32
2018-2019,64774711.72,65564802.82
2019-2020,58775213.28,58663010.76
2020-2021,41554792.83,40575473.13
2021-2022,34147849.05,25443781.64
