d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,173930.00,179591.19
0_other,2018-2019,0.00,0.00
0_other,2019-2020,0.00,0.00
0_other,2021-2022,47696.06,43116.48
0_other,2022-2023,757910.88,677433.27
1_facilities_and_construction,2017-2018,2930077.23,3019200.39
1_facilities_and_construction,2018-2019,1607615.46,1636963.99
1_facilities_and_construction,2019-2020,923452.58,916028.45
1_facilities_and_construction,2020-2021,507794.17,484322.40
1_facilities_and_construction,2021-2022,908426.22,842407.04
1_facilities_and_construction,2022-2023,4499827.29,4035514.25
10_office_management,2017-2018,761073.64,783623.46
10_office_management,2018-2019,1458956.35,1480987.46
10_office_management,2019-2020,1158516.63,1145395.34
10_office_management,2020-2021,1368303.12,1301737.56
10_office_management,2021-2022,918697.44,854314.50
10_office_management,2022-2023,849511.78,759969.45
2_professional_services,2017-2018,55440009.49,57133073.04
2_professional_services,2018-2019,43505769.26,44337111.61
2_professional_services,2019-2020,39494819.47,39130224.08
2_professional_services,2020-2021,33543880.42,31932242.96
2_professional_services,2021-2022,30081148.72,27931891.50
2_professional_services,2022-2023,28672216.71,25638920.73
3_information_technology,2017-2018,11789130.31,12142251.64
3_information_technology,2018-2019,15979491.01,16237510.99
3_information_technology,2019-2020,12817366.28,12661927.93
3_information_technology,2020-2021,3359932.98,3197797.20
3_information_technology,2021-2022,829384.98,770501.50
3_information_technology,2022-2023,3054554.11,2732026.49
4_medical,2017-2018,767449.89,791181.41
4_medical,2018-2019,756000.62,770487.97
4_medical,2019-2020,462649.04,458958.50
4_medical,2020-2021,459292.99,437415.22
5_transportation_and_logistics,2017-2018,1355220.75,1397488.54
5_transportation_and_logistics,2018-2019,544317.30,553273.70
5_transportation_and_logistics,2019-2020,683168.70,678790.25
5_transportation_and_logistics,2020-2021,119847.01,114385.01
5_transportation_and_logistics,2021-2022,262810.45,244762.86
5_transportation_and_logistics,2022-2023,71536.50,64073.58
6_industrial_products_and_services,2017-2018,1363701.92,1403842.32
6_industrial_products_and_services,2018-2019,1169873.12,1191993.97
6_industrial_products_and_services,2019-2020,698359.12,691790.22
6_industrial_products_and_services,2020-2021,342433.53,325775.94
6_industrial_products_and_services,2021-2022,29088.68,26373.04
7_travel,2017-2018,186721.86,192365.78
7_travel,2018-2019,661187.50,672963.71
7_travel,2019-2020,704913.42,698778.42
7_travel,2020-2021,493997.82,472665.96
7_travel,2021-2022,435039.99,407996.58
7_travel,2022-2023,557070.13,500592.51
8_security_and_protection,2017-2018,1457824.46,1503022.26
8_security_and_protection,2018-2019,118033.58,120390.98
8_security_and_protection,2019-2020,90793.51,90033.82
8_security_and_protection,2020-2021,87708.80,83417.11
8_security_and_protection,2021-2022,150551.45,140029.46
8_security_and_protection,2022-2023,146019.62,130658.96
9_human_capital,2017-2018,989772.62,1019919.16
9_human_capital,2018-2019,863781.04,878258.77
9_human_capital,2019-2020,1385118.60,1372759.41
9_human_capital,2020-2021,1031281.80,981672.78
9_human_capital,2021-2022,533382.15,494409.20
9_human_capital,2022-2023,986662.62,879885.03
