d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,367699.5
1_facilities_and_construction,2018-2019,2171991.847337058
1_facilities_and_construction,2019-2020,2187252.961283632
1_facilities_and_construction,2020-2021,74504.74137931035
5_transportation_and_logistics,2020-2021,13125
