d_fiscal_year,total,total_constant_2019_dollars
2017-2018,516888.22,530282.48
2018-2019,516888.22,524926.59
2019-2020,518304.35,513930.39
2020-2021,750993.30,713947.01
2021-2022,750993.30,697255.98
