owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,695254.76,716401.70
aafc-aac,2018-2019,877637.10,891089.20
aafc-aac,2019-2020,1217022.04,1207255.32
aafc-aac,2020-2021,1235162.24,1177466.26
aafc-aac,2021-2022,1432577.12,1340549.86
atssc-scdata,2017-2018,31588.05,32472.64
atssc-scdata,2018-2019,54291.95,55457.61
cbsa-asfc,2019-2020,94291.66,92045.56
cbsa-asfc,2020-2021,570877.30,544259.84
cbsa-asfc,2021-2022,1726933.46,1609471.13
cfia-acia,2017-2018,442283.81,455775.88
cfia-acia,2018-2019,449939.56,457953.75
cfia-acia,2019-2020,422873.20,419479.60
cfia-acia,2020-2021,157643.14,150498.29
cfia-acia,2021-2022,618949.98,580666.20
cic,2020-2021,98253.50,93389.62
cic,2021-2022,99993.70,93076.29
cra-arc,2017-2018,127125.00,130837.23
cra-arc,2018-2019,211875.00,215747.86
cra-arc,2019-2020,139622.37,137198.44
cra-arc,2020-2021,283123.13,269922.36
cra-arc,2021-2022,289962.28,270496.78
crtc,2018-2019,10170.00,10429.54
csa-asc,2020-2021,60500.33,57838.91
csa-asc,2021-2022,98144.99,91840.25
cta-otc,2018-2019,24860.00,25072.01
dfatd-maecd,2018-2019,16276.20,16415.01
dfatd-maecd,2019-2020,170320.46,167265.57
dfatd-maecd,2020-2021,413991.14,394688.58
dfatd-maecd,2021-2022,341533.64,320337.68
dfo-mpo,2017-2018,602572.81,620682.98
dfo-mpo,2018-2019,156381.80,159212.52
dfo-mpo,2019-2020,12641.31,12687.29
dfo-mpo,2020-2021,145046.80,138150.84
dnd-mdn,2017-2018,233135.67,240281.10
dnd-mdn,2018-2019,233135.67,237397.15
dnd-mdn,2019-2020,27500.00,26844.93
dnd-mdn,2020-2021,39776.00,37725.22
ec,2017-2018,342523.73,353021.82
ec,2018-2019,84457.91,86613.30
ec,2019-2020,208289.21,205735.25
ec,2020-2021,256826.78,244979.39
ec,2021-2022,139599.44,131269.82
elections,2017-2018,26282.71,27114.70
esdc-edsc,2017-2018,777407.77,801959.03
esdc-edsc,2018-2019,444880.24,454975.55
esdc-edsc,2019-2020,156580.94,153202.04
esdc-edsc,2020-2021,162225.24,154308.21
esdc-edsc,2021-2022,456036.41,422323.19
feddevontario,2017-2018,4631.15,4777.75
fin,2017-2018,75948.50,78093.97
fin,2018-2019,270848.50,275799.34
hc-sc,2017-2018,84750.00,87114.96
hc-sc,2018-2019,247357.00,250693.27
hc-sc,2019-2020,39860.75,39197.48
ic,2017-2018,840638.79,866198.41
ic,2018-2019,1070099.46,1089732.80
ic,2019-2020,1081185.55,1073167.58
ic,2020-2021,996664.04,949708.08
ic,2021-2022,976393.05,913499.13
infc,2018-2019,178992.00,181631.05
infc,2019-2020,142380.00,140333.41
infc,2020-2021,221257.39,211133.45
infc,2021-2022,685006.00,645810.66
irb-cisr,2019-2020,225786.68,222284.33
irb-cisr,2020-2021,97093.07,92189.79
isc-sac,2019-2020,14496.16,14172.92
isc-sac,2020-2021,51369.90,48974.75
isc-sac,2021-2022,18014.65,17128.23
jus,2017-2018,17500.07,17982.32
jus,2018-2019,88603.84,90109.89
jus,2019-2020,42491.10,42150.10
jus,2020-2021,42375.00,40399.24
nrc-cnrc,2017-2018,96132.06,99248.12
nrc-cnrc,2018-2019,14452.24,14575.49
nrc-cnrc,2019-2020,171489.28,169262.60
nrcan-rncan,2018-2019,96809.37,97879.12
nrcan-rncan,2019-2020,268425.99,266271.84
nrcan-rncan,2020-2021,4400.43,4146.94
nserc-crsng,2020-2021,56982.41,54139.07
nserc-crsng,2021-2022,199986.33,187139.41
pc,2017-2018,386192.96,398029.48
pc,2018-2019,225162.81,229489.88
pc,2019-2020,36750.00,36436.62
pch,2017-2018,30916.80,31876.61
pch,2018-2019,24860.00,25110.71
pco-bcp,2017-2018,24464.50,25238.92
phac-aspc,2019-2020,39776.00,39007.97
ppsc-sppc,2019-2020,126340.95,124361.01
ppsc-sppc,2020-2021,75929.05,71926.93
psc-cfp,2017-2018,1049845.33,1082116.60
psc-cfp,2018-2019,586999.40,600600.36
pwgsc-tpsgc,2020-2021,39776.00,38013.57
rcmp-grc,2017-2018,5387.71,5536.18
rcmp-grc,2018-2019,19611.28,20111.76
ssc-spc,2019-2020,24747.00,24758.78
ssc-spc,2020-2021,37290.00,35563.59
ssc-spc,2021-2022,158444.86,145942.40
statcan,2017-2018,24012.50,24744.45
tbs-sct,2017-2018,61999.56,63990.87
tbs-sct,2018-2019,70564.50,71947.13
tbs-sct,2019-2020,183622.82,181411.23
tbs-sct,2020-2021,39550.00,37510.87
tbs-sct,2021-2022,17927.62,16301.06
tc,2017-2018,667613.56,688075.41
tc,2018-2019,705990.92,718521.51
tc,2019-2020,761326.03,755193.40
tc,2020-2021,79523.75,75864.80
wage,2019-2020,39953.81,39211.57
wage,2021-2022,34492.50,31618.89
