d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,4325102.06,4437175.76
it_consulting_services,2018-2019,3256431.30,3308562.62
it_consulting_services,2019-2020,3651316.82,3616197.64
it_consulting_services,2020-2021,3532528.07,3357461.95
it_consulting_services,2021-2022,4863860.38,4510860.57
it_other,2018-2019,149569.36,151553.34
it_other,2019-2020,194402.64,192467.70
it_other,2020-2021,221257.39,209918.59
it_other,2021-2022,685006.00,640662.95
it_software_licensing,2019-2020,161166.25,158818.85
