owner_org,d_fiscal_year,total
aafc-aac,2017-2018,695254.7603384978
aafc-aac,2018-2019,877637.095709386
aafc-aac,2019-2020,1217022.0404869777
aafc-aac,2020-2021,1235162.2439264164
atssc-scdata,2017-2018,31588.045977011494
atssc-scdata,2018-2019,54291.9540229885
cbsa-asfc,2019-2020,94291.65907019142
cbsa-asfc,2020-2021,570877.3017319964
cfia-acia,2017-2018,442283.8066135458
cfia-acia,2018-2019,449939.5566135458
cfia-acia,2019-2020,422873.19786454184
cfia-acia,2020-2021,157643.14196318472
cic,2020-2021,98253.5
cra-arc,2017-2018,127124.99999999999
cra-arc,2018-2019,211874.99999999997
cra-arc,2019-2020,139622.36538461538
cra-arc,2020-2021,283123.1298076923
crtc,2018-2019,10170
csa-asc,2020-2021,60500.33389830508
cta-otc,2018-2019,24860
dfatd-maecd,2018-2019,16276.204651162789
dfatd-maecd,2019-2020,170320.46126135983
dfatd-maecd,2020-2021,413991.1381136388
dfo-mpo,2017-2018,602572.8110681778
dfo-mpo,2018-2019,156381.80424046417
dfo-mpo,2019-2020,12641.31
dfo-mpo,2020-2021,145046.8
dnd-mdn,2017-2018,233135.67213114753
dnd-mdn,2018-2019,233135.67213114753
dnd-mdn,2020-2021,39776
ec,2017-2018,342523.7330508474
ec,2018-2019,84457.90677966102
ec,2019-2020,197191.71437348178
ec,2020-2021,242097.3792827412
elections,2017-2018,26282.71475
esdc-edsc,2017-2018,777407.7698331204
esdc-edsc,2018-2019,444880.2426348789
esdc-edsc,2019-2020,156580.93937482676
esdc-edsc,2020-2021,162225.23827223206
feddevontario,2017-2018,4631.15234167894
fin,2017-2018,75948.49769585254
fin,2018-2019,270848.50230414746
hc-sc,2017-2018,84750
hc-sc,2018-2019,247357
hc-sc,2019-2020,39860.75
ic,2017-2018,840638.7936439504
ic,2018-2019,1070099.455864575
ic,2019-2020,1081185.545650266
ic,2020-2021,996664.0440433458
infc,2018-2019,178992
infc,2019-2020,142380
infc,2020-2021,221257.38999999998
irb-cisr,2019-2020,225786.67939244662
irb-cisr,2020-2021,97093.07060755337
isc-sac,2019-2020,14496.164697986576
isc-sac,2020-2021,51369.90402684563
jus,2017-2018,17500.066079295153
jus,2018-2019,88603.83803029387
jus,2019-2020,42491.09589041096
jus,2020-2021,42375
nrc-cnrc,2017-2018,96132.05625806452
nrc-cnrc,2018-2019,14452.235
nrc-cnrc,2019-2020,171489.275
nrcan-rncan,2018-2019,96809.37357142857
nrcan-rncan,2019-2020,268425.9903571429
nrcan-rncan,2020-2021,4400.426071428572
nserc-crsng,2020-2021,56982.40556354916
pc,2017-2018,395087.3254668596
pc,2018-2019,234057.1794470296
pc,2019-2020,36750
pch,2017-2018,30916.8
pch,2018-2019,24860
pco-bcp,2017-2018,24464.5
phac-aspc,2019-2020,39776
ppsc-sppc,2019-2020,126340.95384615385
ppsc-sppc,2020-2021,75929.04615384615
psc-cfp,2017-2018,1049845.3333333333
psc-cfp,2018-2019,586999.3972602739
pwgsc-tpsgc,2020-2021,39776
rcmp-grc,2017-2018,5387.7133620689665
rcmp-grc,2018-2019,19611.276637931038
ssc-spc,2019-2020,24747.000000000004
ssc-spc,2020-2021,37290
statcan,2017-2018,24012.5
tbs-sct,2017-2018,61999.564041375284
tbs-sct,2018-2019,70564.49767166344
tbs-sct,2019-2020,183622.82085106385
tbs-sct,2020-2021,39550
tc,2017-2018,667613.5645231846
tc,2018-2019,705990.9230137506
tc,2019-2020,761326.0342915861
tc,2020-2021,79523.75
wage,2019-2020,39953.810000000005
