d_most_recent_category,total,percentage
2_professional_services,22420631.25,0.8317
3_information_technology,3032725.21,0.1125
9_human_capital,411691.30,0.0153
10_office_management,349772.06,0.013
11_defence,348176.32,0.0129
1_facilities_and_construction,333789.16,0.0124
8_security_and_protection,34135.60,0.0013
0_other,25134.87,9e-4
