normalized_vendor_name,original_vendor_name
IRVING OIL,IrvinGQ
IRVING OIL,IrvinGQ Ltd
IRVING OIL,Irving Oil Commercial
IRVING OIL,Irving Oil Commercial G.P.
IRVING OIL,IRVING OIL LIMITED
IRVING OIL,IRVING Oil Commercial G.P.
IRVING OIL,Irving Oil Commercial GP
IRVING OIL,Irving Oil Ltd.
IRVING OIL,Irving Oil Limited
IRVING OIL,Irving Oil Comercial G.P.
IRVING OIL,IRVING OIL COMMERCIAL G.P.
IRVING OIL,IRVING COMMERCIAL GP
IRVING OIL,IRVING OIL MARKETING LIMITED
IRVING OIL,IRVING OIL COMMERCIAL GP
IRVING OIL,DBA Irving Energy Highlands Fuel Delivery GP
IRVING OIL,IRVING OIL COMMERCIAL
IRVING OIL,Irving Oil Commerical G.P.
IRVING OIL,Irving Oil Commerical GP
IRVING OIL,IRVING ENERGY
IRVING OIL,Irving Oil
IRVING OIL,Irving Commercial G.P.
IRVING OIL,HIGHLANDS FUEL DELIVERY CP
IRVING OIL,IRVING OIL LTD
IRVING OIL,IRVING Oil Limited
IRVING OIL,IRVING
IRVING OIL,Irving Oil Ltf
IRVING OIL,Irving Energy Distribution & Marketing
IRVING OIL,LES PETROLES IRVING INC.
IRVING OIL,Irving Oil Ltd
IRVING OIL,Irving Oil Commercial Gp
IRVING OIL,IRVING OIL COMMERICAL CP
IRVING OIL,IRVING Oil Ltd
IRVING OIL,IRVING OIL
IRVING OIL,Irving Oil Limited.
IRVING OIL,IRVING ENERGY DISTRIBUTION AND MARKETING
IRVING OIL,Irving Oil Commercial G.P
IRVING OIL,IRVING COMMERCIAL G.P.
IRVING OIL,IRVING Oil ComemrciaL G.P.
IRVING OIL,Irving Oil commercial G.P.
IRVING OIL,IRVING OIL COMMERCIAL. G.P.
IRVING OIL,Irving Energy Distribution & Market
IRVING OIL,Irving OIl
IRVING OIL,Irving Oil Itd.
IRVING OIL,IRVING OIL LTD.
IRVING OIL,"Irving Oil Commercial G.P,"
IRVING OIL,Irving Oil Commercial GP.
IRVING OIL,IRVING Oil Comercial G.P.
IRVING OIL,IRVING Oile Commercial G.P.
IRVING OIL,IRVING ENERGY DISTRIBUTION & MARKETING
IRVING OIL,IRVING Oil Commerical G.P.
IRVING OIL,IRVING ENERGY DISTRIBUTION & MARKET
IRVING OIL,Highlands Fuel Delivery
IRVING OIL,Irving Oil LTD
IRVING OIL,IRVING il Commercial G.P.
IRVING OIL,Irving Energy Dist & Marketing
IRVING OIL,Irving
IRVING OIL,IRVING ENGERY
IRVING OIL,Irving Oil Marketing Limited
IRVING OIL,IRVING Oil COmmercial G.P.
IRVING OIL,Irving Oil Comemrcial G.P.
IRVING OIL,irving oil
IRVING OIL,Irving Oil limited
IRVING OIL,IRVING Oil commerciasl G.P.
IRVING OIL,IRVING ENERGY DIST & MARKETING
IRVING OIL,Irving Oil LTD.
IRVING OIL,Irving oil Ltd
IRVING OIL,irving oil Commercial
IRVING OIL,HIGHLANDS FUEL DELIVERY
IRVING OIL,IRVING OIL  COMMERCIAL
IRVING OIL,irving oil commercial
IRVING OIL,LES PÉTROLES IRVING INC.
IRVING OIL,IRVNG OIL COMM
IRVING OIL,Irving Oil LImited
IRVING OIL,IRVING OIL COMMERICAL G.P.
IRVING OIL,IRIVING ENERGY
IRVING OIL,Irving oil Commercial G.P.
IRVING OIL,IRVING OIL COMM
IRVING OIL,Irving Oil Comm
IRVING OIL,Irving oil Commerical GP
IRVING OIL,Irving Commercial GP
IRVING OIL,Irving Iol Commercial GP
IRVING OIL,HIGHLANDS FUEL DELIVERY GRP (DBA IRVING ENERGY)
IRVING OIL,Irving Oil Commercial G. P.
IRVING OIL,IRVING OIL MARKETING LTD
IRVING OIL,IRVING OIL MARKETING
IRVING OIL,IRVING OIL COMMERCIAL G.P
IRVING OIL,Irving Oil Commercial G.p
IRVING OIL,IRVING OIL COMERCIAL
IRVING OIL,Irving  Oil Commercial G.P.
IRVING OIL,IRVING oil Commercial G.P.
IRVING OIL,Irving Engery
IRVING OIL,IRVIHNG OIL
IRVING OIL,IRVING OIL COMMERCIAL G. P.
IRVING OIL,irving Oil
IRVING OIL,HIGHLANDS FUEL DELIVERY GP (DBA IRVING ENERGY)
IRVING OIL,IRVING OILD COMMERCIAL
IRVING OIL,IRVING COMMECIAL OIL G.P.
IRVING OIL,irving oil commercial g.p.
IRVING OIL,IRVING OIL COMMERCIAL g.p.
IRVING OIL,HIGHLANDS FUELS
IRVING OIL,Irving oil limited GP
IRVING OIL,Highlands Fuels
IRVING OIL,IRVING Oil Cmmercial G.P.
IRVING OIL,IRVING OIL COMMERCIAL LTD
IRVING OIL,IRVIGN OIL
IRVING OIL,IRVING ENERGY DISTRIBUTION AND
IRVING OIL,Irving Oil commercial
